Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Age,Reporting Type,Sex,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Name of non-communicable disease
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,513,Europe And Northern America,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,17.02107,16.21018,16.76887,15.92972,14.6862,14.07342,13.2043,12.39402,12.15788,12.55686,11.63055,11.44138,11.25681,11.17211,10.8787,11.04589,11.05845,11.29,11.37891,11.2396,12.89224,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,242,Fiji,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,49.02242,46.63998,49.1766,47.84049,46.39742,45.27983,44.20479,44.33163,43.2072,42.35225,41.56974,39.12442,39.12244,39.11603,38.42837,38.99871,39.66303,36.83227,36.5823,38.16064,38.04679,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,246,Finland,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,7.45926,7.29106,7.35491,7.00695,7.26304,7.73781,6.68799,7.04549,6.98646,7.34076,7.02427,6.7516,7.32011,7.4594,6.80008,7.26056,7.8139,7.2902,7.67408,8.53353,8.3389,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,250,France,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,9.36139,9.31056,9.34359,9.19778,8.87818,8.78957,9.84275,8.42688,9.75709,9.79064,9.25681,9.20471,8.97359,8.8149,8.67966,7.59504,7.63907,7.54654,7.8024,7.73159,7.90908,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,266,Gabon,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,248.54042,243.39436,238.19872,223.42061,226.96554,239.4148,238.57549,238.25081,219.44428,211.81062,192.8594,187.55714,177.60813,193.61432,215.90027,212.2327,215.89875,217.79647,228.56613,225.47479,226.55044,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,270,Gambia,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,777.68161,747.83726,767.5779345999986,741.7394615999989,701.4893196000002,718.42123,667.0083469999994,667.2900371999997,665.7418074000013,643.8903354999999,619.79608,594.1872925999996,574.50695,554.3958485000004,539.1987219999995,534.94412,504.9606567999999,455.6066494000007,494.6707819000017,474.35437,458.24029,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,268,Georgia,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,52.79703,45.31298,43.78577,42.85638,50.12504,45.43146,44.15136,44.49256,42.4794,43.21849,40.97121,39.08727,35.87252,33.04759,29.11075,29.70143,24.99027,25.56853,26.21116,26.46745,27.60825,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,276,Germany,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,7.16422,7.1677,7.25042,7.16236,6.87104,6.92619,5.39537,6.49305,6.45239,6.52029,6.16227,5.97195,5.49094,5.35029,4.7249,4.59303,5.00844,4.73293,4.70637,4.44996,4.42844,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,288,Ghana,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,498.90742,469.95094,443.01547,423.51651,420.372,389.7518,364.6681,353.89216,353.70612,337.1938,336.93735,317.46488,305.33919,305.30823,286.29744,285.77323,258.11935,273.88803,272.81522,243.84126,263.10859,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,300,Greece,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,3.84926,3.63298,3.55042,3.55448,3.37581,3.3,3.18367,3.27814,3.14202,3.17335,3.43147,3.76579,4.31213,4.48699,4.80726,5.36315,5.34747,5.84934,5.69884,5.96184,7.65435,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,308,Grenada,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,42.08908,40.31338,36.44208,34.22533,40.93485,31.87681,30.13988,29.1514,28.56645,27.0834,27.34111,26.81135,26.12254,25.21507,24.37304,23.36741,23.19384,23.78117,21.08288,20.48457,21.13829,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,320,Guatemala,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,151.79433,140.31761,142.64465,144.98361,140.07655,149.23767,135.00038,135.85847,136.46031,125.48388,123.31062,119.95245,118.06979,108.63668,107.25865,106.91887,103.12717,94.87456,98.41375,100.29055,95.50208,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,324,Guinea,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,970.92702,787.3945400000008,767.5779345999986,741.7394615999989,701.4893196000002,845.61365,667.0083469999994,667.2900371999997,665.7418074000013,643.8903354999999,740.70004,594.1872925999996,580.5299686999992,554.3958485000004,539.1987219999995,649.11988,504.9606567999999,455.6066494000007,494.6707819000017,555.54398,460.70068640000034,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,624,Guinea-Bissau,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,1300.15954,787.3945400000008,767.5779345999986,741.7394615999989,701.4893196000002,976.94744,667.0083469999994,667.2900371999997,665.7418074000013,643.8903354999999,794.51926,594.1872925999996,580.5299686999992,554.3958485000004,539.1987219999995,712.52747,504.9606567999999,455.6066494000007,494.6707819000017,709.50776,460.70068640000034,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,328,Guyana,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,190.08106,189.83851,172.66664,180.05958,171.66481,171.67382,177.30574,168.07275,149.61691,144.57707,147.86821,141.95701,135.95515,132.62289,130.94016,128.33563,126.74778,123.33127,117.70569,109.76432,111.94294,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,332,Haiti,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,399.73795,416.80937,388.55569,372.65156,429.12925,362.92487,342.76057,366.35149,382.98683,394.16336,402.89021,424.37631,384.02588,392.06106,388.7651,391.06022,388.08327,350.60109,358.7682,348.66592,350.40023,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,340,Honduras,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,81.89109,76.95634,73.39297,76.71089,71.97826,75.10756,77.09738,76.99118,80.86809,73.12036,73.23058,71.54695,65.18279,65.4862,68.28193,66.90839,62.47172,63.95362,65.09502,66.63822,71.81928,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,348,Hungary,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,14.58796,13.60227,13.68591,13.63103,13.02964,13.31743,12.76716,14.14619,13.66655,14.42269,15.00206,15.87683,15.12668,15.1418,14.65625,14.78401,13.92771,14.44919,14.58146,14.10705,15.04889,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,352,Iceland,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,5.26678,3.9944,3.98375,4.62588,4.27065,4.04386,4.03048,3.96795,3.29018,3.09828,2.92667,2.92115,2.81886,3.68281,3.16017,3.41913,2.99803,2.80497,2.80324,3.12294,2.65442,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,356,India,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,384.44766,371.27457,329.44485,315.37613,301.25328,285.73058,248.16779,233.98418,220.52027,207.09815,178.68157,169.90392,161.75648,154.24476,134.85806,127.67558,121.16907,118.66109,115.7112,116.38938,102.65391,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,360,Indonesia,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,298.56935,283.90351,286.32759,268.54469,284.09328,276.13935,254.02721,251.27333,256.11855,241.18783,218.75792,236.14607,207.03128,193.70536,193.98335,194.18621,193.91202,194.00031,181.13231,158.17068,172.92251,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,364,Iran (Islamic Republic Of),<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,43.50427,42.07788,41.0059,40.89818,37.96192,30.22402,29.51206,28.57518,32.807,36.52495,31.56994,25.86525,22.78361,23.46767,20.89581,20.06037,19.81756,18.45986,17.43931,20.87619,22.01889,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,368,Iraq,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,116.93867,115.04528,112.28373,118.26359,118.45936,115.62751,122.30174,127.83975,130.54761,125.89921,114.87606,111.3004,111.07641,109.77879,98.37459,101.93897,84.63409,77.68828,71.92842,72.77916,76.11046,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,372,Ireland,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,10.44951,9.31862,8.45366,7.42227,7.98283,8.60985,7.90994,7.02795,7.58736,7.14212,6.54873,7.41757,7.04002,6.45713,6.27288,6.48503,5.34325,5.58339,5.43022,5.5232,4.98396,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,376,Israel,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,8.57349,6.78355,5.8629,4.85183,4.23622,4.07998,3.82406,3.62304,3.35557,3.13507,2.96403,3.00031,2.97756,2.91053,2.81275,2.91526,2.86446,2.661,2.66681,2.62696,2.83786,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,380,Italy,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,10.07318,9.7848,9.38142,8.80219,7.89939,7.74645,7.23907,7.07436,6.7582,6.93247,6.72922,6.84178,6.78469,6.78029,6.46279,6.50161,6.31546,6.36589,4.88753,4.72368,4.59094,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,388,Jamaica,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,83.00715,86.74718,86.50429,86.09492,81.77084,86.15855,94.1998,91.70156,96.14827,94.73815,87.71298,79.78061,82.57713,90.04402,100.99664,96.97108,98.23959,101.46146,90.51271,93.04639,98.87891,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,392,Japan,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,8.52669,8.17104,7.73464,7.57836,7.32104,7.18475,6.57077,6.16566,6.01124,5.88176,5.65695,5.48594,5.30214,5.13746,5.10166,4.84728,4.87024,5.05992,5.19423,4.24892,4.31491,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,400,Jordan,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,64.33899,63.50381,62.41066,60.20219,58.78852,57.73762,55.7045,52.80866,51.00979,50.2668,46.61685,47.06982,47.86479,45.22782,45.24729,46.13414,42.89453,42.31228,41.6902,41.29181,41.31479,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,398,Kazakhstan,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,56.33923,51.67359,49.17224,41.72062,35.98777,35.53063,30.56539,28.01561,25.93166,23.01158,19.63789,16.88869,14.41196,13.01082,12.98815,12.55368,13.40244,13.40551,13.80216,14.01699,13.38363,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,404,Kenya,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,563.7612,567.14421,536.33775,525.45634,504.09484,503.43676,493.36146,494.09751,483.50565,464.12768,475.5001,472.80499,476.98466,516.2126,506.84869,482.97139,504.67445,455.6066494000007,494.6707819000017,502.91655,460.70068640000034,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,296,Kiribati,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,115.94783,118.49556,112.76781,114.07791,116.13476,117.73514,116.44705,118.24326,127.80482,126.55635,130.64287,128.81218,130.61884,119.38531,120.16644,121.32432,116.81814,111.58658,110.35632,108.22569,76.33471,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,414,Kuwait,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,9.89248,10.07196,10.15775,9.74859,9.79571,9.70778,9.84593,9.38406,9.8178,9.94466,9.17832,8.27079,7.10286,6.59873,6.84559,6.79043,6.06677,6.27501,6.7824,7.34006,7.1709,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,417,Kyrgyzstan,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,86.86123,86.4951,84.72025,83.66336,84.50026,83.38379,77.9241,84.07946,78.28426,70.83901,71.67822,65.85657,62.21809,65.70327,59.71467,61.29533,53.22415,52.60601,53.67607,47.4402,50.38244,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,432,Landlocked Developing Countries (Lldcs),<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,728.93746,718.34142,704.17365,671.38941,644.69118,630.16044,600.31131,585.82313,564.4682,551.90023,530.31212,511.96828,486.78149,468.85033,446.61357,430.95679,415.17789,399.39929,383.29087,373.27183,367.58167,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,418,Lao People'S Democratic Republic,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,579.15071,562.22759,529.81126,509.17133,470.93568,442.20101,416.53023,365.50166,361.14875,329.57133,283.59195,270.69616,245.65409,234.37758,189.42974,184.32477,166.66615,165.53959,165.27107,153.34427,126.06175,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,419,Latin America And The Caribbean,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,89.96832,89.54344,88.91205,86.41798,87.23611,84.57758,83.31989,84.4796,83.53983,80.28946,78.60804,77.62025,74.11044,74.97616,74.23577,75.28757,76.13741,76.34282,77.03422,78.28357,87.58232,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,428,Latvia,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,31.95239,32.08755,28.11077,34.16283,31.14076,28.01326,26.02717,24.50617,22.40285,23.48106,25.41326,24.45541,23.06033,21.03054,22.3484,22.23746,21.44729,21.79118,23.36722,21.80957,18.32162,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,199,Least Developed Countries (Ldcs),<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,714.74333,693.18611,678.18299,650.51803,626.06221,609.70569,584.57571,575.36067,563.73185,544.05337,523.9307,507.38116,479.9873,464.12679,451.3927,439.39312,421.77028,409.37271,394.75394,385.05112,376.63539,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,422,Lebanon,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,31.91757,27.47863,25.05533,25.09445,24.59849,24.61545,21.07721,19.88884,19.41274,18.73841,17.99343,19.74508,19.54329,19.81667,19.5172,19.41915,19.19316,19.44078,17.85494,19.59276,20.62462,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,426,Lesotho,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,544.61752,574.59102,590.16521,609.72523,554.82605,562.89174,632.05547,667.2900371999997,665.7418074000013,643.8903354999999,1040.17532,594.1872925999996,580.5299686999992,554.3958485000004,539.1987219999995,728.38465,504.9606567999999,455.6066494000007,494.6707819000017,628.86487,460.70068640000034,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,430,Liberia,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,777.43409,746.8344,758.34537,741.7394615999989,699.78903,676.47392,664.49954,662.79624,632.34183,638.02458,634.17914,594.1872925999996,580.5299686999992,554.3958485000004,539.1987219999995,685.59166,504.9606567999999,455.6066494000007,494.6707819000017,667.96208,460.70068640000034,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,434,Libya,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,56.70599,57.48827,56.0384,52.23684,49.47804,50.10017,51.65778,54.19508,51.10156,55.85322,57.46926,62.36983,65.518,69.62672,67.164,71.18276,73.71796,66.8929,69.01574,72.49054,72.1271,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,440,Lithuania,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,17.54245,18.14229,14.35496,12.99399,12.03094,11.37465,13.44831,12.35622,11.09314,9.92503,9.67792,8.55968,8.04017,7.92503,8.70464,8.42008,8.14155,8.03496,7.84595,7.35745,8.66048,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,442,Luxembourg,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,9.25856,11.4685,11.21259,12.27647,10.47353,10.6829,11.38945,9.22603,10.32282,8.45208,8.27141,6.95618,8.47788,8.27981,6.28768,6.92088,6.3304,6.72579,6.62667,6.41366,6.4855,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,450,Madagascar,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,658.10729,627.183,636.61278,625.6385,597.78488,567.53187,537.31195,520.8265,526.37607,507.06315,496.79599,484.42609,475.98773,454.5967,467.3091,481.62823,446.81293,423.24905,423.27181,397.63772,391.51692,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,454,Malawi,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,573.46209,530.91019,489.92031,445.13883,386.0412,346.92465,326.36733,351.56789,419.64944,475.54715,512.93068,495.7215,502.26824,472.59492,442.25442,444.93643,430.33858,374.87863,391.79283,370.24389,380.66989,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,458,Malaysia,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,39.74691,35.71288,36.47183,32.07374,32.54548,32.14818,32.00086,28.03183,30.47878,29.52574,25.47596,24.05295,23.54534,23.08532,22.53112,22.33749,21.93931,21.61505,21.51642,21.58032,21.13193,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,462,Maldives,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,114.33164,96.28694,83.62166,79.96928,78.96767,78.75982,77.43945,66.19273,68.82001,68.37899,59.78663,59.97853,51.62238,48.65356,56.31064,56.90833,51.01138,45.80795,48.53197,50.32476,56.6938,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,466,Mali,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,742.33708,683.83674,621.16645,586.3407,562.67112,560.32413,548.83807,570.5315,585.7367,553.41751,546.75484,546.87562,555.32644,544.26926,518.65073,493.75225,469.60753,452.74771,439.53977,428.26315,440.2248,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,470,Malta,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,10.48433,9.24934,9.62948,9.00517,8.40827,7.63634,7.22085,6.65397,6.57028,5.71027,5.32015,6.11645,5.00761,4.47759,4.40949,4.19629,3.29983,3.78224,4.05398,4.0504,2.89278,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,478,Mauritania,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,683.63869,658.33946,671.18333,678.27569,657.05256,652.12084,654.28852,637.74162,634.39356,590.44904,586.07235,565.73386,557.79805,533.50486,536.42005,509.99158,479.82847,455.6066494000007,461.18158,431.10108,460.70068640000034,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,480,Mauritius,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,52.169,49.91884,48.34486,47.01471,45.7382,47.66035,42.95919,42.87051,45.07862,49.41224,55.05951,42.33431,46.71678,47.75582,51.00217,56.58091,51.74535,45.65107,50.34481,49.05517,84.35798,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,54,Melanesia,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,273.49288,276.5484,284.24497,288.14369,272.87153,276.81882,283.59248,295.15434,258.19564,255.69745,256.2145,234.44119,228.37688,209.50226,206.77163,189.57193,191.23717,191.98324,182.78506,174.93471,176.35936,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,484,Mexico,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,56.53202,56.73567,56.87764,52.07416,52.6147,53.3331,54.39738,55.84242,56.82666,51.42725,51.22866,50.28834,49.23353,48.88598,49.56948,52.02668,49.07618,52.33693,55.52821,57.9698,59.12507,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,57,Micronesia,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,86.5828,97.1141,104.38873,91.46096,92.19142,90.11089,90.53858,88.89004,92.60197,89.49346,91.74456,90.90412,90.0054,102.73738,101.24307,103.13931,100.57319,96.58234,98.84042,95.58211,79.61806,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,583,Micronesia (Federated States Of),<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,60.10262,69.64571,89.46825,63.41261,62.48632,56.89563,58.32359,52.63959,50.18144,45.97402,45.73272,45.69587,41.94257,66.09183,60.71324,63.77229,63.78949,62.65829,68.88322,65.16934,74.31193,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,17,Middle Africa,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,794.63559,774.77039,759.82649,730.90676,701.4893196000002,691.20944,667.0083469999994,663.83988,651.22536,643.19582,632.14133,594.1872925999996,580.5299686999992,554.3958485000004,539.1987219999995,572.96273,504.9606567999999,455.6066494000007,494.6707819000017,534.98051,460.70068640000034,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,496,Mongolia,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,157.81995,144.41394,135.9487,108.74577,100.95142,93.9948,94.47634,80.4415,78.89855,69.92179,65.49474,61.41584,57.56233,51.82356,48.86875,47.18381,47.18694,48.1344,42.20453,39.70739,39.49361,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,499,Montenegro,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,10.53046,9.46954,9.41364,9.39258,9.38755,9.61711,9.42944,8.07606,8.36149,8.39503,7.19156,6.96968,7.18833,6.47137,6.09441,6.11491,5.88192,5.45676,5.3854,5.81691,6.17443,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,504,Morocco,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,244.2096,236.54043,226.96566,216.56818,209.06679,194.21168,179.46183,167.35132,155.84261,144.11427,133.86673,121.72764,113.17538,106.16503,101.70157,96.5807,85.29573,80.34981,78.01026,76.35814,71.85185,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,508,Mozambique,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,532.09946,500.7506,460.73723,441.60684,419.90708,403.92913,389.58057,378.86481,374.20586,355.12285,321.54104,296.36861,271.30936,240.91083,241.0316,225.88565,193.98992,177.31061,160.25721,149.91914,127.11053,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,104,Myanmar,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,371.41532,323.11154,319.47033,315.83017,325.75431,321.16552,331.80115,317.95232,289.52966,280.33732,292.70421,278.55812,284.53703,267.71647,262.431,242.86083,241.79258,237.8476,214.53393,212.97036,178.67438,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,516,Namibia,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,450.28284,449.89892,446.50185,450.95991,401.82994,418.947,420.31009,427.10509,432.95296,459.37207,481.63082,414.09357,361.99037,333.89104,306.28159,299.00531,246.27785,227.90974,217.95181,222.95571,214.63506,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,524,Nepal,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,503.9814,484.11963,465.74946,437.71216,391.70654,380.38983,357.87592,354.5907,343.52539,338.38104,349.20497,294.896,287.71815,260.78556,253.1996,251.80217,223.83994,223.17315,201.15369,182.31969,174.41018,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,528,Netherlands (Kingdom Of The),<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,12.96045,12.52177,12.52637,11.89511,11.0667,10.47869,9.21644,8.43573,7.73913,7.06541,6.26842,6.4952,6.08938,5.72644,5.39129,5.15528,5.16781,4.97639,3.99093,3.94088,4.31174,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,554,New Zealand,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,11.09168,11.01742,10.22788,10.36372,11.50959,10.00711,10.78807,10.25582,9.54819,10.1779,9.88776,10.40768,9.58178,7.8599,7.97722,8.65023,7.81435,7.3936,7.88525,7.21962,7.03044,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,558,Nicaragua,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,168.81963,173.75174,164.24903,166.3679,165.50451,157.51722,134.93902,125.37683,112.28404,103.62113,97.84676,94.50241,92.12639,91.02585,80.86693,79.39387,77.24893,76.02204,74.43286,75.08457,77.87857,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,562,Niger,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,866.78573,787.3945400000008,767.5779345999986,741.7394615999989,701.4893196000002,767.86526,667.0083469999994,667.2900371999997,665.7418074000013,643.8903354999999,593.86378,575.77389,560.54941,535.59041,512.50297,490.62315,468.49018,433.04152,431.96275,409.6483,441.07255,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,566,Nigeria,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,1147.5464,787.3945400000008,767.5779345999986,741.7394615999989,701.4893196000002,1073.13413,667.0083469999994,667.2900371999997,665.7418074000013,643.8903354999999,1122.67093,594.1872925999996,580.5299686999992,554.3958485000004,539.1987219999995,1113.40324,504.9606567999999,455.6066494000007,494.6707819000017,1122.11316,460.70068640000034,,,Unknown
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,807,North Macedonia,<5Y,G,FEMALE,PER_100000_LIVE_BIRTHS,12.31795,11.55278,10.58578,10.47226,9.0776,8.87876,8.08626,7.78046,6.9102,7.16392,6.32234,5.37964,4.82384,4.1017,4.58023,4.51669,3.43854,3.29153,2.87943,3.086,3.03597,,,Unknown
